"","long","lat","group","order","region","subregion"
"7229",-92.0170211791992,48.3404502868652,25,7229,"minnesota",NA
"7230",-92.0112915039062,48.334716796875,25,7230,"minnesota",NA
"7231",-91.9883728027344,48.3175315856934,25,7231,"minnesota",NA
"7232",-91.9941024780273,48.2831535339355,25,7232,"minnesota",NA
"7233",-91.9769134521484,48.2487754821777,25,7233,"minnesota",NA
"7234",-91.9425354003906,48.2430458068848,25,7234,"minnesota",NA
"7235",-91.9081573486328,48.2430458068848,25,7235,"minnesota",NA
"7236",-91.8795166015625,48.2373161315918,25,7236,"minnesota",NA
"7237",-91.8451385498047,48.2143974304199,25,7237,"minnesota",NA
"7238",-91.7706451416016,48.202938079834,25,7238,"minnesota",NA
"7239",-91.7534637451172,48.2086715698242,25,7239,"minnesota",NA
"7240",-91.7248153686523,48.202938079834,25,7240,"minnesota",NA
"7241",-91.7018966674805,48.191478729248,25,7241,"minnesota",NA
"7242",-91.6961669921875,48.1685600280762,25,7242,"minnesota",NA
"7243",-91.6904296875,48.1341819763184,25,7243,"minnesota",NA
"7244",-91.6732482910156,48.1169967651367,25,7244,"minnesota",NA
"7245",-91.6216812133789,48.1055374145508,25,7245,"minnesota",NA
"7246",-91.5643844604492,48.1055374145508,25,7246,"minnesota",NA
"7247",-91.5529251098633,48.071159362793,25,7247,"minnesota",NA
"7248",-91.5185546875,48.0654296875,25,7248,"minnesota",NA
"7249",-91.4898986816406,48.071159362793,25,7249,"minnesota",NA
"7250",-91.4555206298828,48.0768890380859,25,7250,"minnesota",NA
"7251",-91.4096832275391,48.059700012207,25,7251,"minnesota",NA
"7252",-91.3008270263672,48.0768890380859,25,7252,"minnesota",NA
"7253",-91.2263412475586,48.0998077392578,25,7253,"minnesota",NA
"7254",-91.1633148193359,48.1399154663086,25,7254,"minnesota",NA
"7255",-91.0716400146484,48.1857528686523,25,7255,"minnesota",NA
"7256",-91.0143432617188,48.197208404541,25,7256,"minnesota",NA
"7257",-90.9914245605469,48.2143974304199,25,7257,"minnesota",NA
"7258",-90.9513168334961,48.2373161315918,25,7258,"minnesota",NA
"7259",-90.9054794311523,48.2487754821777,25,7259,"minnesota",NA
"7260",-90.8768310546875,48.2545051574707,25,7260,"minnesota",NA
"7261",-90.8367309570312,48.2545051574707,25,7261,"minnesota",NA
"7262",-90.8310012817383,48.2430458068848,25,7262,"minnesota",NA
"7263",-90.8138122558594,48.191478729248,25,7263,"minnesota",NA
"7264",-90.7622451782227,48.1685600280762,25,7264,"minnesota",NA
"7265",-90.7565155029297,48.1399154663086,25,7265,"minnesota",NA
"7266",-90.7507858276367,48.1169967651367,25,7266,"minnesota",NA
"7267",-90.7221374511719,48.1055374145508,25,7267,"minnesota",NA
"7268",-90.6820297241211,48.1112632751465,25,7268,"minnesota",NA
"7269",-90.6247329711914,48.1227264404297,25,7269,"minnesota",NA
"7270",-90.5903549194336,48.1284523010254,25,7270,"minnesota",NA
"7271",-90.5617141723633,48.1284523010254,25,7271,"minnesota",NA
"7272",-90.4929504394531,48.1055374145508,25,7272,"minnesota",NA
"7273",-90.424201965332,48.1112632751465,25,7273,"minnesota",NA
"7274",-90.3096084594727,48.1169967651367,25,7274,"minnesota",NA
"7275",-90.2293930053711,48.1112632751465,25,7275,"minnesota",NA
"7276",-90.1720962524414,48.1227264404297,25,7276,"minnesota",NA
"7277",-90.1148071289062,48.1169967651367,25,7277,"minnesota",NA
"7278",-90.0632400512695,48.1112632751465,25,7278,"minnesota",NA
"7279",-90.0288619995117,48.0883445739746,25,7279,"minnesota",NA
"7280",-89.9944839477539,48.0654296875,25,7280,"minnesota",NA
"7281",-89.9600982666016,48.0425109863281,25,7281,"minnesota",NA
"7282",-89.9142684936523,48.0195922851562,25,7282,"minnesota",NA
"7283",-89.8455123901367,47.9966735839844,25,7283,"minnesota",NA
"7284",-89.788215637207,48.0138626098633,25,7284,"minnesota",NA
"7285",-89.7538375854492,48.0253219604492,25,7285,"minnesota",NA
"7286",-89.6850814819336,48.0195922851562,25,7286,"minnesota",NA
"7287",-89.5590286254883,48.0138626098633,25,7287,"minnesota",NA
"7288",-89.4730911254883,48.0081329345703,25,7288,"minnesota",NA
"7289",-89.5876770019531,47.9794883728027,25,7289,"minnesota",NA
"7290",-89.6621704101562,47.933650970459,25,7290,"minnesota",NA
"7291",-89.7710266113281,47.8878135681152,25,7291,"minnesota",NA
"7292",-89.8397827148438,47.8706245422363,25,7292,"minnesota",NA
"7293",-89.9543762207031,47.8362464904785,25,7293,"minnesota",NA
"7294",-90.1033401489258,47.7904090881348,25,7294,"minnesota",NA
"7295",-90.2122039794922,47.7674903869629,25,7295,"minnesota",NA
"7296",-90.3554458618164,47.738842010498,25,7296,"minnesota",NA
"7297",-90.4929504394531,47.6987342834473,25,7297,"minnesota",NA
"7298",-90.704948425293,47.607063293457,25,7298,"minnesota",NA
"7299",-90.7851638793945,47.5841445922852,25,7299,"minnesota",NA
"7300",-90.8424606323242,47.5383071899414,25,7300,"minnesota",NA
"7301",-90.9455871582031,47.486743927002,25,7301,"minnesota",NA
"7302",-91.0028839111328,47.4523620605469,25,7302,"minnesota",NA
"7303",-91.0716400146484,47.4007987976074,25,7303,"minnesota",NA
"7304",-91.1403961181641,47.3492317199707,25,7304,"minnesota",NA
"7305",-91.2893676757812,47.2289123535156,25,7305,"minnesota",NA
"7306",-91.3982238769531,47.1486968994141,25,7306,"minnesota",NA
"7307",-91.5357360839844,47.0856704711914,25,7307,"minnesota",NA
"7308",-91.6159515380859,47.0398330688477,25,7308,"minnesota",NA
"7309",-91.7420043945312,46.9710807800293,25,7309,"minnesota",NA
"7310",-91.787841796875,46.9481620788574,25,7310,"minnesota",NA
"7311",-91.8336791992188,46.9137840270996,25,7311,"minnesota",NA
"7312",-91.9138870239258,46.8736763000488,25,7312,"minnesota",NA
"7313",-91.9998321533203,46.833568572998,25,7313,"minnesota",NA
"7314",-92.0743179321289,46.8049240112305,25,7314,"minnesota",NA
"7315",-92.1258850097656,46.7648162841797,25,7315,"minnesota",NA
"7316",-92.1602630615234,46.7418975830078,25,7316,"minnesota",NA
"7317",-92.2003707885742,46.713249206543,25,7317,"minnesota",NA
"7318",-92.2232818603516,46.6674118041992,25,7318,"minnesota",NA
"7319",-92.2748489379883,46.6616821289062,25,7319,"minnesota",NA
"7320",-92.3034973144531,46.6559524536133,25,7320,"minnesota",NA
"7321",-92.2920455932617,46.4210395812988,25,7321,"minnesota",NA
"7322",-92.2920455932617,46.1517486572266,25,7322,"minnesota",NA
"7323",-92.3034973144531,46.071533203125,25,7323,"minnesota",NA
"7324",-92.3321533203125,46.0543479919434,25,7324,"minnesota",NA
"7325",-92.3607940673828,46.0256996154785,25,7325,"minnesota",NA
"7326",-92.4352798461914,46.0256996154785,25,7326,"minnesota",NA
"7327",-92.4639282226562,45.9913215637207,25,7327,"minnesota",NA
"7328",-92.5384140014648,45.9798622131348,25,7328,"minnesota",NA
"7329",-92.5785217285156,45.9512138366699,25,7329,"minnesota",NA
"7330",-92.6873779296875,45.9111061096191,25,7330,"minnesota",NA
"7331",-92.7332153320312,45.8939208984375,25,7331,"minnesota",NA
"7332",-92.7561340332031,45.8652687072754,25,7332,"minnesota",NA
"7333",-92.779052734375,45.8423538208008,25,7333,"minnesota",NA
"7334",-92.7847900390625,45.7850570678711,25,7334,"minnesota",NA
"7335",-92.8077011108398,45.7564086914062,25,7335,"minnesota",NA
"7336",-92.8478088378906,45.7334899902344,25,7336,"minnesota",NA
"7337",-92.8879165649414,45.7048416137695,25,7337,"minnesota",NA
"7338",-92.9051055908203,45.6418151855469,25,7338,"minnesota",NA
"7339",-92.9222946166992,45.618896484375,25,7339,"minnesota",NA
"7340",-92.9108352661133,45.5845222473145,25,7340,"minnesota",NA
"7341",-92.779052734375,45.5673332214355,25,7341,"minnesota",NA
"7342",-92.7389526367188,45.5214958190918,25,7342,"minnesota",NA
"7343",-92.6816482543945,45.4584693908691,25,7343,"minnesota",NA
"7344",-92.6701965332031,45.4298248291016,25,7344,"minnesota",NA
"7345",-92.6873779296875,45.4069061279297,25,7345,"minnesota",NA
"7346",-92.7274856567383,45.3725280761719,25,7346,"minnesota",NA
"7347",-92.7504119873047,45.3324203491211,25,7347,"minnesota",NA
"7348",-92.7618637084961,45.2980422973633,25,7348,"minnesota",NA
"7349",-92.7847900390625,45.2865867614746,25,7349,"minnesota",NA
"7350",-92.7675933837891,45.217830657959,25,7350,"minnesota",NA
"7351",-92.7905197143555,45.2006416320801,25,7351,"minnesota",NA
"7352",-92.779052734375,45.1318855285645,25,7352,"minnesota",NA
"7353",-92.8019714355469,45.0745887756348,25,7353,"minnesota",NA
"7354",-92.7905197143555,45.0459403991699,25,7354,"minnesota",NA
"7355",-92.7618637084961,44.9542694091797,25,7355,"minnesota",NA
"7356",-92.779052734375,44.9141616821289,25,7356,"minnesota",NA
"7357",-92.7618637084961,44.8683242797852,25,7357,"minnesota",NA
"7358",-92.7962493896484,44.8282203674316,25,7358,"minnesota",NA
"7359",-92.8019714355469,44.7537307739258,25,7359,"minnesota",NA
"7360",-92.7389526367188,44.7136268615723,25,7360,"minnesota",NA
"7361",-92.6759185791016,44.6907081604004,25,7361,"minnesota",NA
"7362",-92.6300888061523,44.6506004333496,25,7362,"minnesota",NA
"7363",-92.5899810791016,44.6047668457031,25,7363,"minnesota",NA
"7364",-92.5326843261719,44.5818481445312,25,7364,"minnesota",NA
"7365",-92.4352798461914,44.576114654541,25,7365,"minnesota",NA
"7366",-92.3607940673828,44.5531959533691,25,7366,"minnesota",NA
"7367",-92.3378829956055,44.5417404174805,25,7367,"minnesota",NA
"7368",-92.320686340332,44.5245513916016,25,7368,"minnesota",NA
"7369",-92.2977752685547,44.4844436645508,25,7369,"minnesota",NA
"7370",-92.2519378662109,44.4557952880859,25,7370,"minnesota",NA
"7371",-92.0972290039062,44.4271469116211,25,7371,"minnesota",NA
"7372",-92.1029663085938,44.4214210510254,25,7372,"minnesota",NA
"7373",-92.0170211791992,44.3985023498535,25,7373,"minnesota",NA
"7374",-91.9425354003906,44.3641204833984,25,7374,"minnesota",NA
"7375",-91.9081573486328,44.3297462463379,25,7375,"minnesota",NA
"7376",-91.8795166015625,44.2781791687012,25,7376,"minnesota",NA
"7377",-91.8623199462891,44.2323417663574,25,7377,"minnesota",NA
"7378",-91.8336791992188,44.1922340393066,25,7378,"minnesota",NA
"7379",-91.8107528686523,44.175048828125,25,7379,"minnesota",NA
"7380",-91.7248153686523,44.1406669616699,25,7380,"minnesota",NA
"7381",-91.6675186157227,44.1005592346191,25,7381,"minnesota",NA
"7382",-91.6044921875,44.0661849975586,25,7382,"minnesota",NA
"7383",-91.5471954345703,44.0318031311035,25,7383,"minnesota",NA
"7384",-91.4956283569336,44.0146179199219,25,7384,"minnesota",NA
"7385",-91.4383392333984,43.99169921875,25,7385,"minnesota",NA
"7386",-91.3982238769531,43.9745101928711,25,7386,"minnesota",NA
"7387",-91.3581161499023,43.9286766052246,25,7387,"minnesota",NA
"7388",-91.3065567016602,43.8942947387695,25,7388,"minnesota",NA
"7389",-91.2893676757812,43.854190826416,25,7389,"minnesota",NA
"7390",-91.2607192993164,43.8427314758301,25,7390,"minnesota",NA
"7391",-91.2435302734375,43.8026237487793,25,7391,"minnesota",NA
"7392",-91.2435302734375,43.7854347229004,25,7392,"minnesota",NA
"7393",-91.2549896240234,43.7281379699707,25,7393,"minnesota",NA
"7394",-91.2721786499023,43.6880302429199,25,7394,"minnesota",NA
"7395",-91.23779296875,43.6307373046875,25,7395,"minnesota",NA
"7396",-91.2492599487305,43.5963592529297,25,7396,"minnesota",NA
"7397",-91.2607192993164,43.5562515258789,25,7397,"minnesota",NA
"7398",-91.2263412475586,43.5104141235352,25,7398,"minnesota",NA
"7399",-91.2206115722656,43.5104141235352,25,7399,"minnesota",NA
"7400",-91.2263412475586,43.4989547729492,25,7400,"minnesota",NA
"7401",-91.6044921875,43.5104141235352,25,7401,"minnesota",NA
"7402",-91.7248153686523,43.5104141235352,25,7402,"minnesota",NA
"7403",-92.0800476074219,43.5046844482422,25,7403,"minnesota",NA
"7404",-92.4581985473633,43.5046844482422,25,7404,"minnesota",NA
"7405",-92.5498733520508,43.5104141235352,25,7405,"minnesota",NA
"7406",-93.0254287719727,43.5104141235352,25,7406,"minnesota",NA
"7407",-93.0598068237305,43.5104141235352,25,7407,"minnesota",NA
"7408",-93.4952545166016,43.5104141235352,25,7408,"minnesota",NA
"7409",-93.6442260742188,43.5104141235352,25,7409,"minnesota",NA
"7410",-93.9765396118164,43.5104141235352,25,7410,"minnesota",NA
"7411",-94.2630157470703,43.5046844482422,25,7411,"minnesota",NA
"7412",-94.4520874023438,43.5046844482422,25,7412,"minnesota",NA
"7413",-94.8646240234375,43.5046844482422,25,7413,"minnesota",NA
"7414",-94.9161911010742,43.5046844482422,25,7414,"minnesota",NA
"7415",-95.3917388916016,43.5046844482422,25,7415,"minnesota",NA
"7416",-95.4662322998047,43.5046844482422,25,7416,"minnesota",NA
"7417",-95.8615646362305,43.5046844482422,25,7417,"minnesota",NA
"7418",-96.0449142456055,43.4989547729492,25,7418,"minnesota",NA
"7419",-96.4287948608398,43.4932289123535,25,7419,"minnesota",NA
"7421",-88.1896591186523,34.996265411377,26,7421,"mississippi",NA
"7422",-88.166748046875,34.9504280090332,26,7422,"mississippi",NA
"7423",-88.1323699951172,34.9045906066895,26,7423,"mississippi",NA
"7424",-88.1094436645508,34.8988571166992,26,7424,"mississippi",NA
"7425",-88.1495513916016,34.5837326049805,26,7425,"mississippi",NA
"7426",-88.166748046875,34.4634094238281,26,7426,"mississippi",NA
"7427",-88.1839370727539,34.3144416809082,26,7427,"mississippi",NA
"7428",-88.2068557739258,34.0795288085938,26,7428,"mississippi",NA
"7429",-88.2068557739258,34.0623397827148,26,7429,"mississippi",NA
"7430",-88.2526931762695,33.7357559204102,26,7430,"mississippi",NA
"7431",-88.2756042480469,33.5294914245605,26,7431,"mississippi",NA
"7432",-88.2985305786133,33.2831192016602,26,7432,"mississippi",NA
"7433",-88.3386306762695,32.985179901123,26,7433,"mississippi",NA
"7434",-88.35009765625,32.9221534729004,26,7434,"mississippi",NA
"7435",-88.3902053833008,32.5783805847168,26,7435,"mississippi",NA
"7436",-88.430305480957,32.3090896606445,26,7436,"mississippi",NA
"7437",-88.430305480957,32.22314453125,26,7437,"mississippi",NA
"7438",-88.4761428833008,31.8908290863037,26,7438,"mississippi",NA
"7439",-88.4646835327148,31.6960258483887,26,7439,"mississippi",NA
"7440",-88.4532241821289,31.432466506958,26,7440,"mississippi",NA
"7441",-88.430305480957,31.123067855835,26,7441,"mississippi",NA
"7442",-88.4188461303711,30.9970169067383,26,7442,"mississippi",NA
"7443",-88.4073867797852,30.7334575653076,26,7443,"mississippi",NA
"7444",-88.3902053833008,30.4125995635986,26,7444,"mississippi",NA
"7445",-88.4131164550781,30.4011421203613,26,7445,"mississippi",NA
"7446",-88.4073867797852,30.3839530944824,26,7446,"mississippi",NA
"7447",-88.4131164550781,30.3724918365479,26,7447,"mississippi",NA
"7448",-88.4532241821289,30.3724918365479,26,7448,"mississippi",NA
"7449",-88.4818725585938,30.3553047180176,26,7449,"mississippi",NA
"7450",-88.5105209350586,30.3553047180176,26,7450,"mississippi",NA
"7451",-88.5448989868164,30.3610343933105,26,7451,"mississippi",NA
"7452",-88.5678176879883,30.3954105377197,26,7452,"mississippi",NA
"7453",-88.5792770385742,30.4183292388916,26,7453,"mississippi",NA
"7454",-88.5964660644531,30.4240608215332,26,7454,"mississippi",NA
"7455",-88.619384765625,30.4125995635986,26,7455,"mississippi",NA
"7456",-88.6480255126953,30.3896808624268,26,7456,"mississippi",NA
"7457",-88.7110595703125,30.3724918365479,26,7457,"mississippi",NA
"7458",-88.7568969726562,30.3724918365479,26,7458,"mississippi",NA
"7459",-88.7798080444336,30.3782234191895,26,7459,"mississippi",NA
"7460",-88.797004699707,30.3954105377197,26,7460,"mississippi",NA
"7461",-88.797004699707,30.4183292388916,26,7461,"mississippi",NA
"7462",-88.8141860961914,30.4297866821289,26,7462,"mississippi",NA
"7463",-88.8371047973633,30.4355182647705,26,7463,"mississippi",NA
"7464",-88.8600234985352,30.4469795227051,26,7464,"mississippi",NA
"7465",-88.8772125244141,30.4584369659424,26,7465,"mississippi",NA
"7466",-88.894401550293,30.4584369659424,26,7466,"mississippi",NA
"7467",-88.9058609008789,30.4469795227051,26,7467,"mississippi",NA
"7468",-88.882942199707,30.4240608215332,26,7468,"mississippi",NA
"7469",-88.882942199707,30.4125995635986,26,7469,"mississippi",NA
"7470",-88.9001312255859,30.4011421203613,26,7470,"mississippi",NA
"7471",-88.9516983032227,30.4125995635986,26,7471,"mississippi",NA
"7472",-88.9975357055664,30.4011421203613,26,7472,"mississippi",NA
"7473",-89.0548248291016,30.4011421203613,26,7473,"mississippi",NA
"7474",-89.1808776855469,30.3553047180176,26,7474,"mississippi",NA
"7475",-89.2668228149414,30.3266544342041,26,7475,"mississippi",NA
"7476",-89.2840118408203,30.3266544342041,26,7476,"mississippi",NA
"7477",-89.2954788208008,30.3381156921387,26,7477,"mississippi",NA
"7478",-89.3012008666992,30.3724918365479,26,7478,"mississippi",NA
"7479",-89.3126602172852,30.3782234191895,26,7479,"mississippi",NA
"7480",-89.335578918457,30.3782234191895,26,7480,"mississippi",NA
"7481",-89.3527679443359,30.3724918365479,26,7481,"mississippi",NA
"7482",-89.3584976196289,30.3610343933105,26,7482,"mississippi",NA
"7483",-89.3584976196289,30.3438453674316,26,7483,"mississippi",NA
"7484",-89.34130859375,30.3266544342041,26,7484,"mississippi",NA
"7485",-89.3986053466797,30.2980079650879,26,7485,"mississippi",NA
"7486",-89.4157943725586,30.2808208465576,26,7486,"mississippi",NA
"7487",-89.4387130737305,30.2464408874512,26,7487,"mississippi",NA
"7488",-89.4444427490234,30.2235221862793,26,7488,"mississippi",NA
"7489",-89.4673538208008,30.212064743042,26,7489,"mississippi",NA
"7490",-89.5017395019531,30.2006072998047,26,7490,"mississippi",NA
"7491",-89.5475692749023,30.1834144592285,26,7491,"mississippi",NA
"7492",-89.5762252807617,30.2006072998047,26,7492,"mississippi",NA
"7493",-89.604866027832,30.2235221862793,26,7493,"mississippi",NA
"7494",-89.6106033325195,30.2407131195068,26,7494,"mississippi",NA
"7495",-89.6335144042969,30.286548614502,26,7495,"mississippi",NA
"7496",-89.6392440795898,30.2980079650879,26,7496,"mississippi",NA
"7497",-89.6335144042969,30.3438453674316,26,7497,"mississippi",NA
"7498",-89.6621704101562,30.3724918365479,26,7498,"mississippi",NA
"7499",-89.6679000854492,30.4125995635986,26,7499,"mississippi",NA
"7500",-89.6793518066406,30.4297866821289,26,7500,"mississippi",NA
"7501",-89.6850814819336,30.4527053833008,26,7501,"mississippi",NA
"7502",-89.702278137207,30.4813556671143,26,7502,"mississippi",NA
"7503",-89.7710266113281,30.5386505126953,26,7503,"mississippi",NA
"7504",-89.788215637207,30.5558376312256,26,7504,"mississippi",NA
"7505",-89.8054046630859,30.6532440185547,26,7505,"mississippi",NA
"7506",-89.8340530395508,30.670431137085,26,7506,"mississippi",NA
"7507",-89.8340530395508,30.7048072814941,26,7507,"mississippi",NA
"7508",-89.8225936889648,30.739185333252,26,7508,"mississippi",NA
"7509",-89.8054046630859,30.7792911529541,26,7509,"mississippi",NA
"7510",-89.7824859619141,30.8193988800049,26,7510,"mississippi",NA
"7511",-89.7652969360352,30.8824234008789,26,7511,"mississippi",NA
"7512",-89.7251892089844,30.9626407623291,26,7512,"mississippi",NA
"7513",-89.7309188842773,30.979829788208,26,7513,"mississippi",NA
"7514",-89.7538375854492,31.0027484893799,26,7514,"mississippi",NA
"7515",-89.8397827148438,31.0027484893799,26,7515,"mississippi",NA
"7516",-90.2695007324219,31.0027484893799,26,7516,"mississippi",NA
"7517",-90.3497161865234,30.9970169067383,26,7517,"mississippi",NA
"7518",-90.5617141723633,30.9970169067383,26,7518,"mississippi",NA
"7519",-90.5674438476562,30.9970169067383,26,7519,"mississippi",NA
"7520",-90.8539199829102,30.9970169067383,26,7520,"mississippi",NA
"7521",-91.0601806640625,30.9970169067383,26,7521,"mississippi",NA
"7522",-91.1862335205078,30.9970169067383,26,7522,"mississippi",NA
"7523",-91.610221862793,30.9970169067383,26,7523,"mississippi",NA
"7524",-91.6274108886719,31.0084743499756,26,7524,"mississippi",NA
"7525",-91.6216812133789,31.0199356079102,26,7525,"mississippi",NA
"7526",-91.5701141357422,31.0657730102539,26,7526,"mississippi",NA
"7527",-91.5873031616211,31.0944194793701,26,7527,"mississippi",NA
"7528",-91.610221862793,31.1287956237793,26,7528,"mississippi",NA
"7529",-91.6159515380859,31.1459865570068,26,7529,"mississippi",NA
"7530",-91.610221862793,31.174633026123,26,7530,"mississippi",NA
"7531",-91.6044921875,31.2032814025879,26,7531,"mississippi",NA
"7532",-91.6274108886719,31.2433891296387,26,7532,"mississippi",NA
"7533",-91.6331405639648,31.2663078308105,26,7533,"mississippi",NA
"7534",-91.610221862793,31.2663078308105,26,7534,"mississippi",NA
"7535",-91.5643844604492,31.2663078308105,26,7535,"mississippi",NA
"7536",-91.5300064086914,31.2834949493408,26,7536,"mississippi",NA
"7537",-91.5242767333984,31.3350601196289,26,7537,"mississippi",NA
"7538",-91.5586547851562,31.3694400787354,26,7538,"mississippi",NA
"7539",-91.5586547851562,31.3980865478516,26,7539,"mississippi",NA
"7540",-91.5471954345703,31.4210052490234,26,7540,"mississippi",NA
"7541",-91.5070877075195,31.4038162231445,26,7541,"mississippi",NA
"7542",-91.4727172851562,31.3980865478516,26,7542,"mississippi",NA
"7543",-91.4669799804688,31.4267349243164,26,7543,"mississippi",NA
"7544",-91.4898986816406,31.4496536254883,26,7544,"mississippi",NA
"7545",-91.5128173828125,31.4840297698975,26,7545,"mississippi",NA
"7546",-91.5013580322266,31.5355987548828,26,7546,"mississippi",NA
"7547",-91.4326095581055,31.5585174560547,26,7547,"mississippi",NA
"7548",-91.415412902832,31.569974899292,26,7548,"mississippi",NA
"7549",-91.415412902832,31.5871620178223,26,7549,"mississippi",NA
"7550",-91.4326095581055,31.6043510437012,26,7550,"mississippi",NA
"7551",-91.4898986816406,31.6043510437012,26,7551,"mississippi",NA
"7552",-91.5013580322266,31.6158123016357,26,7552,"mississippi",NA
"7553",-91.4898986816406,31.632999420166,26,7553,"mississippi",NA
"7554",-91.4727172851562,31.6444568634033,26,7554,"mississippi",NA
"7555",-91.4096832275391,31.632999420166,26,7555,"mississippi",NA
"7556",-91.3982238769531,31.6616497039795,26,7556,"mississippi",NA
"7557",-91.4039535522461,31.6960258483887,26,7557,"mississippi",NA
"7558",-91.3867721557617,31.7246723175049,26,7558,"mississippi",NA
"7559",-91.3638458251953,31.7475910186768,26,7559,"mississippi",NA
"7560",-91.3180084228516,31.7475910186768,26,7560,"mississippi",NA
"7561",-91.2664489746094,31.7590503692627,26,7561,"mississippi",NA
"7562",-91.2836303710938,31.7762393951416,26,7562,"mississippi",NA
"7563",-91.3294677734375,31.7876968383789,26,7563,"mississippi",NA
"7564",-91.3523941040039,31.7991580963135,26,7564,"mississippi",NA
"7565",-91.3466644287109,31.8392658233643,26,7565,"mississippi",NA
"7566",-91.3294677734375,31.8449954986572,26,7566,"mississippi",NA
"7567",-91.3065567016602,31.8564529418945,26,7567,"mississippi",NA
"7568",-91.2721786499023,31.8449954986572,26,7568,"mississippi",NA
"7569",-91.2263412475586,31.8449954986572,26,7569,"mississippi",NA
"7570",-91.2320709228516,31.8621845245361,26,7570,"mississippi",NA
"7571",-91.23779296875,31.8793716430664,26,7571,"mississippi",NA
"7572",-91.2320709228516,31.8965606689453,26,7572,"mississippi",NA
"7573",-91.2091522216797,31.9194793701172,26,7573,"mississippi",NA
"7574",-91.1862335205078,31.9423980712891,26,7574,"mississippi",NA
"7575",-91.157585144043,31.9882354736328,26,7575,"mississippi",NA
"7576",-91.1117477416992,32.0054244995117,26,7576,"mississippi",NA
"7577",-91.0945587158203,32.0168800354004,26,7577,"mississippi",NA
"7578",-91.1117477416992,32.0455284118652,26,7578,"mississippi",NA
"7579",-91.1289367675781,32.0627174377441,26,7579,"mississippi",NA
"7580",-91.1289367675781,32.0741806030273,26,7580,"mississippi",NA
"7581",-91.1117477416992,32.0741806030273,26,7581,"mississippi",NA
"7582",-91.06591796875,32.0741806030273,26,7582,"mississippi",NA
"7583",-91.0429916381836,32.085636138916,26,7583,"mississippi",NA
"7584",-91.0200805664062,32.1085548400879,26,7584,"mississippi",NA
"7585",-91.0028839111328,32.1314735412598,26,7585,"mississippi",NA
"7586",-90.9742431640625,32.1486625671387,26,7586,"mississippi",NA
"7587",-90.9570465087891,32.1715812683105,26,7587,"mississippi",NA
"7588",-90.9857025146484,32.1887702941895,26,7588,"mississippi",NA
"7589",-91.0143432617188,32.1944999694824,26,7589,"mississippi",NA
"7590",-91.0258102416992,32.1658515930176,26,7590,"mississippi",NA
"7591",-91.1002883911133,32.1257438659668,26,7591,"mississippi",NA
"7592",-91.1232070922852,32.1314735412598,26,7592,"mississippi",NA
"7593",-91.1690444946289,32.1486625671387,26,7593,"mississippi",NA
"7594",-91.1747741699219,32.1658515930176,26,7594,"mississippi",NA
"7595",-91.1690444946289,32.2116889953613,26,7595,"mississippi",NA
"7596",-91.1403961181641,32.2174186706543,26,7596,"mississippi",NA
"7597",-91.1174774169922,32.2174186706543,26,7597,"mississippi",NA
"7598",-91.1002883911133,32.2174186706543,26,7598,"mississippi",NA
"7599",-90.9857025146484,32.22314453125,26,7599,"mississippi",NA
"7600",-90.962776184082,32.228874206543,26,7600,"mississippi",NA
"7601",-90.9513168334961,32.2747116088867,26,7601,"mississippi",NA
"7602",-90.9284057617188,32.3033599853516,26,7602,"mississippi",NA
"7603",-90.9112091064453,32.3320083618164,26,7603,"mississippi",NA
"7604",-90.9226684570312,32.3434677124023,26,7604,"mississippi",NA
"7605",-90.9742431640625,32.3549270629883,26,7605,"mississippi",NA
"7606",-91.0200805664062,32.3835716247559,26,7606,"mississippi",NA
"7607",-91.0258102416992,32.4465980529785,26,7607,"mississippi",NA
"7608",-91.0372619628906,32.4580612182617,26,7608,"mississippi",NA
"7609",-91.0716400146484,32.4637908935547,26,7609,"mississippi",NA
"7610",-91.1002883911133,32.4752464294434,26,7610,"mississippi",NA
"7611",-91.1174774169922,32.5038986206055,26,7611,"mississippi",NA
"7612",-91.1174774169922,32.5268173217773,26,7612,"mississippi",NA
"7613",-91.0945587158203,32.532543182373,26,7613,"mississippi",NA
"7614",-91.0258102416992,32.4809799194336,26,7614,"mississippi",NA
"7615",-91.0086135864258,32.4924354553223,26,7615,"mississippi",NA
"7616",-91.0028839111328,32.5096244812012,26,7616,"mississippi",NA
"7617",-91.0372619628906,32.538272857666,26,7617,"mississippi",NA
"7618",-91.06591796875,32.5611915588379,26,7618,"mississippi",NA
"7619",-91.0601806640625,32.5726509094238,26,7619,"mississippi",NA
"7620",-91.0258102416992,32.5955696105957,26,7620,"mississippi",NA
"7621",-91.0200805664062,32.6184883117676,26,7621,"mississippi",NA
"7622",-91.0258102416992,32.6299476623535,26,7622,"mississippi",NA
"7623",-91.0544509887695,32.6356735229492,26,7623,"mississippi",NA
"7624",-91.1002883911133,32.6242179870605,26,7624,"mississippi",NA
"7625",-91.1289367675781,32.6070289611816,26,7625,"mississippi",NA
"7626",-91.146125793457,32.6127548217773,26,7626,"mississippi",NA
"7627",-91.146125793457,32.6700553894043,26,7627,"mississippi",NA
"7628",-91.1346664428711,32.6872444152832,26,7628,"mississippi",NA
"7629",-91.0945587158203,32.7044296264648,26,7629,"mississippi",NA
"7630",-91.0716400146484,32.7101631164551,26,7630,"mississippi",NA
"7631",-91.0716400146484,32.7388076782227,26,7631,"mississippi",NA
