"index","Store","Date","Temperature","Fuel_Price","IsHoliday"
"3888",22,"2011-05-06",53.63,4.078,FALSE
"3889",22,"2011-05-13",57.71,4.095,FALSE
"3890",22,"2011-05-20",58.56,4.101,FALSE
"3891",22,"2011-05-27",62.59,4.034,FALSE
"3892",22,"2011-06-03",70.09,3.973,FALSE
"3893",22,"2011-06-10",69.53,3.924,FALSE
"3894",22,"2011-06-17",63.97,3.873,FALSE
"3895",22,"2011-06-24",68.53,3.851,FALSE
"3896",22,"2011-07-01",70.8,3.815,FALSE
"3897",22,"2011-07-08",74.22,3.784,FALSE
"3898",22,"2011-07-15",75.2,3.827,FALSE
"3899",22,"2011-07-22",77.79,3.882,FALSE
"3900",22,"2011-07-29",75.32,3.898,FALSE
"3901",22,"2011-08-05",75.33,3.903,FALSE
"3902",22,"2011-08-12",74.69,3.88,FALSE
"3903",22,"2011-08-19",71.3,3.82,FALSE
"3904",22,"2011-08-26",72.22,3.796,FALSE
"3905",22,"2011-09-02",69.16,3.784,FALSE
"3906",22,"2011-09-09",69.14,3.809,TRUE
"3907",22,"2011-09-16",68.08,3.809,FALSE
"3908",22,"2011-09-23",62.36,3.758,FALSE
"3909",22,"2011-09-30",69.78,3.684,FALSE
"3910",22,"2011-10-07",56.44,3.633,FALSE
"3911",22,"2011-10-14",62.63,3.583,FALSE
"3912",22,"2011-10-21",59.3,3.618,FALSE
"3913",22,"2011-10-28",49.31,3.604,FALSE
"3914",22,"2011-11-04",42.81,3.586,FALSE
"3915",22,"2011-11-11",47.8,3.57,FALSE
"3916",22,"2011-11-18",50.62,3.571,FALSE
"3917",22,"2011-11-25",46.28,3.536,TRUE
"3918",22,"2011-12-02",49.11,3.501,FALSE
"3919",22,"2011-12-09",45.35,3.47,FALSE
"3920",22,"2011-12-16",39.11,3.445,FALSE
"3921",22,"2011-12-23",39.83,3.413,FALSE
"3922",22,"2011-12-30",36.28,3.402,TRUE
"3923",22,"2012-01-06",34.61,3.439,FALSE
"3924",22,"2012-01-13",39,3.523,FALSE
"3925",22,"2012-01-20",29.16,3.542,FALSE
"3926",22,"2012-01-27",35.68,3.568,FALSE
"3927",22,"2012-02-03",40.58,3.633,FALSE
"3928",22,"2012-02-10",35.68,3.655,TRUE
"3929",22,"2012-02-17",36.25,3.703,FALSE
"3930",22,"2012-02-24",39,3.751,FALSE
"3931",22,"2012-03-02",37.47,3.827,FALSE
"3932",22,"2012-03-09",41.72,3.876,FALSE
"3933",22,"2012-03-16",46.06,3.867,FALSE
"3934",22,"2012-03-23",54.68,3.889,FALSE
"3935",22,"2012-03-30",46.4,3.921,FALSE
"3936",22,"2012-04-06",46.38,3.957,FALSE
"3937",22,"2012-04-13",49.89,4.025,FALSE
"3938",22,"2012-04-20",58.81,4.046,FALSE
"3939",22,"2012-04-27",51.42,4.023,FALSE
"3940",22,"2012-05-04",50.75,3.991,FALSE
"3941",22,"2012-05-11",56.72,3.947,FALSE
"3942",22,"2012-05-18",61.9,3.899,FALSE
"3943",22,"2012-05-25",62.39,3.85,FALSE
"3944",22,"2012-06-01",70.01,3.798,FALSE
"3945",22,"2012-06-08",61.71,3.746,FALSE
"3946",22,"2012-06-15",66.56,3.683,FALSE
"3947",22,"2012-06-22",70.61,3.629,FALSE
"3948",22,"2012-06-29",70.99,3.577,FALSE
"3949",22,"2012-07-06",77.41,3.538,FALSE
"3950",22,"2012-07-13",75.81,3.561,FALSE
"3951",22,"2012-07-20",76.57,3.61,FALSE
"3952",22,"2012-07-27",73.52,3.701,FALSE
"3953",22,"2012-08-03",72.99,3.698,FALSE
"3954",22,"2012-08-10",76.74,3.772,FALSE
"3955",22,"2012-08-17",74.92,3.84,FALSE
"3956",22,"2012-08-24",70.42,3.874,FALSE
"3957",22,"2012-08-31",71.93,3.884,FALSE
"3958",22,"2012-09-07",73.3,3.921,TRUE
"3959",22,"2012-09-14",66.42,3.988,FALSE
"3960",22,"2012-09-21",63.38,4.056,FALSE
"3961",22,"2012-09-28",62.17,4.018,FALSE
"3962",22,"2012-10-05",62.09,4.027,FALSE
"3963",22,"2012-10-12",54.18,4.029,FALSE
"3964",22,"2012-10-19",55.28,4,FALSE
"3965",22,"2012-10-26",57.58,3.917,FALSE
"3966",22,"2012-11-02",54.55,3.817,FALSE
"3967",22,"2012-11-09",40,3.792,FALSE
"3968",22,"2012-11-16",45.84,3.754,FALSE
"3969",22,"2012-11-23",41.34,3.727,TRUE
"3970",22,"2012-11-30",37.89,3.713,FALSE
"3971",22,"2012-12-07",42.13,3.679,FALSE
"3972",22,"2012-12-14",42.31,3.639,FALSE
"3973",22,"2012-12-21",41.52,3.574,FALSE
"3974",22,"2012-12-28",34.8,3.56,TRUE
"3975",22,"2013-01-04",29.43,3.577,FALSE
"3976",22,"2013-01-11",36.36,3.595,FALSE
"3977",22,"2013-01-18",38.95,3.593,FALSE
"3978",22,"2013-01-25",25.22,3.579,FALSE
"3979",22,"2013-02-01",32.63,3.608,FALSE
"3980",22,"2013-02-08",27.69,3.755,TRUE
"3981",22,"2013-02-15",32.73,3.807,FALSE
"3982",22,"2013-02-22",30.28,3.866,FALSE
"3983",22,"2013-03-01",38.37,3.885,FALSE
"3984",22,"2013-03-08",35.39,3.868,FALSE
"3985",22,"2013-03-15",39.87,3.843,FALSE
"3986",22,"2013-03-22",33.55,3.819,FALSE
"3987",22,"2013-03-29",40.87,3.796,FALSE
"3988",22,"2013-04-05",41.85,3.772,FALSE
"3989",22,"2013-04-12",49.5,3.723,FALSE
"3990",22,"2013-04-19",50.31,3.678,FALSE
"3991",22,"2013-04-26",48.72,3.626,FALSE
"3992",22,"2013-05-03",53.24,3.601,FALSE
"3993",22,"2013-05-10",55.35,3.603,FALSE
"3994",22,"2013-05-17",56.64,3.63,FALSE
"3995",22,"2013-05-24",62.01,3.654,FALSE
"3996",22,"2013-05-31",60.39,3.668,FALSE
"3997",22,"2013-06-07",65.77,3.66,FALSE
"3998",22,"2013-06-14",64.37,3.667,FALSE
"3999",22,"2013-06-21",67.88,3.673,FALSE
"4000",22,"2013-06-28",74.62,3.673,FALSE
"4001",22,"2013-07-05",75.13,3.643,FALSE
"4002",22,"2013-07-12",77.78,3.645,FALSE
"4003",22,"2013-07-19",80.67,3.803,FALSE
"4004",22,"2013-07-26",74.25,3.879,FALSE
"4005",23,"2010-02-05",15.25,2.788,FALSE
"4006",23,"2010-02-12",18.75,2.771,TRUE
"4007",23,"2010-02-19",26.7,2.747,FALSE
"4008",23,"2010-02-26",32.68,2.753,FALSE
"4009",23,"2010-03-05",33.15,2.766,FALSE
"4010",23,"2010-03-12",36.07,2.805,FALSE
"4011",23,"2010-03-19",43.01,2.834,FALSE
"4012",23,"2010-03-26",38.59,2.831,FALSE
"4013",23,"2010-04-02",40.5,2.826,FALSE
"4014",23,"2010-04-09",56.82,2.849,FALSE
"4015",23,"2010-04-16",44.25,2.885,FALSE
"4016",23,"2010-04-23",46.4,2.895,FALSE
"4017",23,"2010-04-30",45.47,2.935,FALSE
"4018",23,"2010-05-07",61.04,2.981,FALSE
"4019",23,"2010-05-14",45.33,2.983,FALSE
"4020",23,"2010-05-21",57.94,2.961,FALSE
"4021",23,"2010-05-28",69.26,2.906,FALSE
"4022",23,"2010-06-04",64.94,2.857,FALSE
"4023",23,"2010-06-11",58.35,2.83,FALSE
"4024",23,"2010-06-18",60.29,2.805,FALSE
"4025",23,"2010-06-25",69.83,2.81,FALSE
"4026",23,"2010-07-02",64.76,2.815,FALSE
"4027",23,"2010-07-09",77.16,2.806,FALSE
"4028",23,"2010-07-16",73.94,2.796,FALSE
"4029",23,"2010-07-23",70.2,2.784,FALSE
"4030",23,"2010-07-30",69.71,2.792,FALSE
"4031",23,"2010-08-06",70.03,2.792,FALSE
"4032",23,"2010-08-13",67.43,2.81,FALSE
"4033",23,"2010-08-20",68.65,2.796,FALSE
"4034",23,"2010-08-27",63.25,2.77,FALSE
"4035",23,"2010-09-03",72.91,2.735,FALSE
"4036",23,"2010-09-10",63.21,2.717,TRUE
"4037",23,"2010-09-17",55.3,2.716,FALSE
"4038",23,"2010-09-24",57.75,2.718,FALSE
"4039",23,"2010-10-01",62.07,2.717,FALSE
"4040",23,"2010-10-08",50.75,2.776,FALSE
"4041",23,"2010-10-15",45.55,2.878,FALSE
"4042",23,"2010-10-22",43.19,2.919,FALSE
"4043",23,"2010-10-29",48.68,2.938,FALSE
"4044",23,"2010-11-05",36.6,2.938,FALSE
"4045",23,"2010-11-12",35.59,2.961,FALSE
"4046",23,"2010-11-19",41.66,3.03,FALSE
"4047",23,"2010-11-26",34.95,3.07,TRUE
"4048",23,"2010-12-03",34.3,3.065,FALSE
"4049",23,"2010-12-10",20.12,3.132,FALSE
"4050",23,"2010-12-17",23.05,3.139,FALSE
"4051",23,"2010-12-24",22.96,3.15,FALSE
"4052",23,"2010-12-31",19.05,3.177,TRUE
"4053",23,"2011-01-07",27.81,3.193,FALSE
"4054",23,"2011-01-14",18.2,3.215,FALSE
"4055",23,"2011-01-21",15.58,3.232,FALSE
"4056",23,"2011-01-28",10.91,3.243,FALSE
"4057",23,"2011-02-04",14.5,3.24,FALSE
"4058",23,"2011-02-11",21.52,3.255,TRUE
"4059",23,"2011-02-18",26.6,3.263,FALSE
"4060",23,"2011-02-25",17,3.281,FALSE
"4061",23,"2011-03-04",20.67,3.437,FALSE
"4062",23,"2011-03-11",29.36,3.6,FALSE
"4063",23,"2011-03-18",37.28,3.634,FALSE
"4064",23,"2011-03-25",29.11,3.624,FALSE
"4065",23,"2011-04-01",29.44,3.638,FALSE
"4066",23,"2011-04-08",36.74,3.72,FALSE
"4067",23,"2011-04-15",45.51,3.823,FALSE
"4068",23,"2011-04-22",39.62,3.919,FALSE
"4069",23,"2011-04-29",54.2,3.988,FALSE
"4070",23,"2011-05-06",50.07,4.078,FALSE
"4071",23,"2011-05-13",55.12,4.095,FALSE
"4072",23,"2011-05-20",56.67,4.101,FALSE
"4073",23,"2011-05-27",63.27,4.034,FALSE
"4074",23,"2011-06-03",67.21,3.973,FALSE
"4075",23,"2011-06-10",65.23,3.924,FALSE
"4076",23,"2011-06-17",61.06,3.873,FALSE
"4077",23,"2011-06-24",63.8,3.851,FALSE
"4078",23,"2011-07-01",65.65,3.815,FALSE
"4079",23,"2011-07-08",69.92,3.784,FALSE
"4080",23,"2011-07-15",69.8,3.827,FALSE
"4081",23,"2011-07-22",76.74,3.882,FALSE
"4082",23,"2011-07-29",69.55,3.898,FALSE
"4083",23,"2011-08-05",69.53,3.903,FALSE
"4084",23,"2011-08-12",69.86,3.88,FALSE
"4085",23,"2011-08-19",67.09,3.82,FALSE
"4086",23,"2011-08-26",67.04,3.796,FALSE
"4087",23,"2011-09-02",65.33,3.784,FALSE
"4088",23,"2011-09-09",66.04,3.809,TRUE
"4089",23,"2011-09-16",60.52,3.809,FALSE
"4090",23,"2011-09-23",57.14,3.758,FALSE
"4091",23,"2011-09-30",64.76,3.684,FALSE
"4092",23,"2011-10-07",49,3.633,FALSE
"4093",23,"2011-10-14",56.79,3.583,FALSE
"4094",23,"2011-10-21",52.12,3.618,FALSE
"4095",23,"2011-10-28",42.57,3.604,FALSE
"4096",23,"2011-11-04",39.18,3.586,FALSE
"4097",23,"2011-11-11",44.04,3.57,FALSE
"4098",23,"2011-11-18",45.48,3.571,FALSE
"4099",23,"2011-11-25",35.23,3.536,TRUE
"4100",23,"2011-12-02",43.6,3.501,FALSE
"4101",23,"2011-12-09",36.4,3.47,FALSE
"4102",23,"2011-12-16",32.99,3.445,FALSE
"4103",23,"2011-12-23",27.8,3.413,FALSE
"4104",23,"2011-12-30",22.3,3.402,TRUE
"4105",23,"2012-01-06",24.29,3.439,FALSE
"4106",23,"2012-01-13",28.49,3.523,FALSE
"4107",23,"2012-01-20",15.33,3.542,FALSE
"4108",23,"2012-01-27",25.71,3.568,FALSE
"4109",23,"2012-02-03",29.71,3.633,FALSE
"4110",23,"2012-02-10",26.6,3.655,TRUE
"4111",23,"2012-02-17",27.01,3.703,FALSE
"4112",23,"2012-02-24",31.12,3.751,FALSE
"4113",23,"2012-03-02",25.91,3.827,FALSE
"4114",23,"2012-03-09",33.11,3.876,FALSE
"4115",23,"2012-03-16",41.19,3.867,FALSE
"4116",23,"2012-03-23",57.82,3.889,FALSE
"4117",23,"2012-03-30",36.71,3.921,FALSE
"4118",23,"2012-04-06",37.43,3.957,FALSE
"4119",23,"2012-04-13",41.81,4.025,FALSE
"4120",23,"2012-04-20",56.55,4.046,FALSE
"4121",23,"2012-04-27",44.62,4.023,FALSE
"4122",23,"2012-05-04",45.88,3.991,FALSE
"4123",23,"2012-05-11",52.9,3.947,FALSE
"4124",23,"2012-05-18",58.42,3.899,FALSE
"4125",23,"2012-05-25",66.43,3.85,FALSE
"4126",23,"2012-06-01",66.22,3.798,FALSE
"4127",23,"2012-06-08",56.82,3.746,FALSE
"4128",23,"2012-06-15",64.73,3.683,FALSE
"4129",23,"2012-06-22",71.82,3.629,FALSE
"4130",23,"2012-06-29",64.23,3.577,FALSE
"4131",23,"2012-07-06",70.86,3.538,FALSE
"4132",23,"2012-07-13",69.19,3.561,FALSE
"4133",23,"2012-07-20",71.13,3.61,FALSE
"4134",23,"2012-07-27",69.31,3.701,FALSE
"4135",23,"2012-08-03",71.51,3.698,FALSE
"4136",23,"2012-08-10",71.12,3.772,FALSE
"4137",23,"2012-08-17",69.97,3.84,FALSE
"4138",23,"2012-08-24",64.63,3.874,FALSE
"4139",23,"2012-08-31",68.34,3.884,FALSE
"4140",23,"2012-09-07",66.74,3.921,TRUE
"4141",23,"2012-09-14",61.37,3.988,FALSE
"4142",23,"2012-09-21",56.8,4.056,FALSE
"4143",23,"2012-09-28",53.71,4.018,FALSE
"4144",23,"2012-10-05",56.65,4.027,FALSE
"4145",23,"2012-10-12",48.1,4.029,FALSE
"4146",23,"2012-10-19",47.89,4,FALSE
"4147",23,"2012-10-26",50.56,3.917,FALSE
"4148",23,"2012-11-02",51.88,3.817,FALSE
"4149",23,"2012-11-09",33.21,3.792,FALSE
"4150",23,"2012-11-16",39.49,3.754,FALSE
"4151",23,"2012-11-23",33.44,3.727,TRUE
"4152",23,"2012-11-30",28.25,3.713,FALSE
"4153",23,"2012-12-07",35.02,3.679,FALSE
"4154",23,"2012-12-14",33.4,3.639,FALSE
"4155",23,"2012-12-21",31.44,3.574,FALSE
"4156",23,"2012-12-28",22.04,3.56,TRUE
"4157",23,"2013-01-04",12.27,3.577,FALSE
"4158",23,"2013-01-11",26.3,3.595,FALSE
"4159",23,"2013-01-18",30.33,3.593,FALSE
"4160",23,"2013-01-25",12.05,3.579,FALSE
"4161",23,"2013-02-01",22.1,3.608,FALSE
"4162",23,"2013-02-08",14.94,3.755,TRUE
"4163",23,"2013-02-15",25.39,3.807,FALSE
"4164",23,"2013-02-22",20.86,3.866,FALSE
"4165",23,"2013-03-01",32.68,3.885,FALSE
"4166",23,"2013-03-08",28.49,3.868,FALSE
"4167",23,"2013-03-15",34.45,3.843,FALSE
"4168",23,"2013-03-22",23.83,3.819,FALSE
"4169",23,"2013-03-29",34.55,3.796,FALSE
"4170",23,"2013-04-05",35.96,3.772,FALSE
"4171",23,"2013-04-12",39.54,3.723,FALSE
"4172",23,"2013-04-19",46.36,3.678,FALSE
"4173",23,"2013-04-26",44.03,3.626,FALSE
"4174",23,"2013-05-03",56.61,3.601,FALSE
"4175",23,"2013-05-10",62.17,3.603,FALSE
"4176",23,"2013-05-17",51.72,3.63,FALSE
"4177",23,"2013-05-24",59.75,3.654,FALSE
"4178",23,"2013-05-31",55.99,3.668,FALSE
"4179",23,"2013-06-07",62.51,3.66,FALSE
"4180",23,"2013-06-14",58.89,3.667,FALSE
"4181",23,"2013-06-21",61.09,3.673,FALSE
"4182",23,"2013-06-28",71.56,3.673,FALSE
"4183",23,"2013-07-05",71.7,3.643,FALSE
"4184",23,"2013-07-12",72.85,3.645,FALSE
"4185",23,"2013-07-19",76.37,3.803,FALSE
"4186",23,"2013-07-26",66.54,3.879,FALSE
"4187",24,"2010-02-05",22.43,2.954,FALSE
"4188",24,"2010-02-12",25.94,2.94,TRUE
"4189",24,"2010-02-19",31.05,2.909,FALSE
"4190",24,"2010-02-26",33.98,2.91,FALSE
"4191",24,"2010-03-05",36.73,2.919,FALSE
"4192",24,"2010-03-12",42.31,2.938,FALSE
"4193",24,"2010-03-19",46.09,2.96,FALSE
"4194",24,"2010-03-26",48.87,2.963,FALSE
"4195",24,"2010-04-02",45.22,2.957,FALSE
"4196",24,"2010-04-09",62.06,2.992,FALSE
"4197",24,"2010-04-16",51.08,3.01,FALSE
"4198",24,"2010-04-23",51.07,3.021,FALSE
"4199",24,"2010-04-30",51.48,3.042,FALSE
"4200",24,"2010-05-07",66.65,3.095,FALSE
"4201",24,"2010-05-14",51.31,3.112,FALSE
"4202",24,"2010-05-21",60.44,3.096,FALSE
"4203",24,"2010-05-28",69.59,3.046,FALSE
"4204",24,"2010-06-04",71.99,3.006,FALSE
"4205",24,"2010-06-11",64.84,2.972,FALSE
"4206",24,"2010-06-18",67.17,2.942,FALSE
"4207",24,"2010-06-25",74.9,2.958,FALSE
"4208",24,"2010-07-02",71.12,2.958,FALSE
"4209",24,"2010-07-09",79.05,2.94,FALSE
"4210",24,"2010-07-16",76.56,2.933,FALSE
"4211",24,"2010-07-23",75.27,2.924,FALSE
"4212",24,"2010-07-30",75.91,2.932,FALSE
"4213",24,"2010-08-06",74.54,2.942,FALSE
"4214",24,"2010-08-13",74.17,2.923,FALSE
"4215",24,"2010-08-20",72.17,2.913,FALSE
"4216",24,"2010-08-27",67,2.885,FALSE
"4217",24,"2010-09-03",73.52,2.86,FALSE
"4218",24,"2010-09-10",67.11,2.837,TRUE
"4219",24,"2010-09-17",60.31,2.846,FALSE
"4220",24,"2010-09-24",64.3,2.837,FALSE
"4221",24,"2010-10-01",66.88,2.84,FALSE
"4222",24,"2010-10-08",54.82,2.903,FALSE
"4223",24,"2010-10-15",52.83,2.999,FALSE
"4224",24,"2010-10-22",48.69,3.049,FALSE
"4225",24,"2010-10-29",57.29,3.055,FALSE
"4226",24,"2010-11-05",42.2,3.049,FALSE
"4227",24,"2010-11-12",41.76,3.065,FALSE
"4228",24,"2010-11-19",45.63,3.138,FALSE
"4229",24,"2010-11-26",41.92,3.186,TRUE
"4230",24,"2010-12-03",37.08,3.2,FALSE
"4231",24,"2010-12-10",27.11,3.255,FALSE
"4232",24,"2010-12-17",27.99,3.301,FALSE
"4233",24,"2010-12-24",27.74,3.309,FALSE
"4234",24,"2010-12-31",25.9,3.336,TRUE
"4235",24,"2011-01-07",30.72,3.351,FALSE
"4236",24,"2011-01-14",22.41,3.367,FALSE
"4237",24,"2011-01-21",23.69,3.391,FALSE
"4238",24,"2011-01-28",17.91,3.402,FALSE
"4239",24,"2011-02-04",23.83,3.4,FALSE
"4240",24,"2011-02-11",26.51,3.416,TRUE
"4241",24,"2011-02-18",34.04,3.42,FALSE
"4242",24,"2011-02-25",26.09,3.452,FALSE
"4243",24,"2011-03-04",31.36,3.605,FALSE
"4244",24,"2011-03-11",39.51,3.752,FALSE
"4245",24,"2011-03-18",43.39,3.796,FALSE
"4246",24,"2011-03-25",36.88,3.789,FALSE
"4247",24,"2011-04-01",35.73,3.811,FALSE
"4248",24,"2011-04-08",44.7,3.895,FALSE
"4249",24,"2011-04-15",52.36,3.981,FALSE
"4250",24,"2011-04-22",46,4.061,FALSE
"4251",24,"2011-04-29",60.48,4.117,FALSE
"4252",24,"2011-05-06",55.75,4.192,FALSE
"4253",24,"2011-05-13",58.49,4.211,FALSE
"4254",24,"2011-05-20",59.84,4.202,FALSE
"4255",24,"2011-05-27",65.74,4.134,FALSE
"4256",24,"2011-06-03",73.12,4.069,FALSE
"4257",24,"2011-06-10",70.02,4.025,FALSE
"4258",24,"2011-06-17",64.34,3.989,FALSE
"4259",24,"2011-06-24",68.88,3.964,FALSE
"4260",24,"2011-07-01",70.27,3.916,FALSE
"4261",24,"2011-07-08",72.56,3.886,FALSE
"4262",24,"2011-07-15",74.43,3.915,FALSE
"4263",24,"2011-07-22",79.29,3.972,FALSE
"4264",24,"2011-07-29",74.84,4.004,FALSE
"4265",24,"2011-08-05",74.64,4.02,FALSE
"4266",24,"2011-08-12",72.52,3.995,FALSE
"4267",24,"2011-08-19",69.93,3.942,FALSE
"4268",24,"2011-08-26",69.94,3.906,FALSE
"4269",24,"2011-09-02",68.14,3.879,FALSE
"4270",24,"2011-09-09",68.32,3.93,TRUE
"4271",24,"2011-09-16",65.56,3.937,FALSE
"4272",24,"2011-09-23",60.61,3.899,FALSE
"4273",24,"2011-09-30",68,3.858,FALSE
"4274",24,"2011-10-07",53.87,3.775,FALSE
"4275",24,"2011-10-14",60.21,3.744,FALSE
"4276",24,"2011-10-21",56.6,3.757,FALSE
"4277",24,"2011-10-28",48,3.757,FALSE
"4278",24,"2011-11-04",39.87,3.738,FALSE
"4279",24,"2011-11-11",46.78,3.719,FALSE
"4280",24,"2011-11-18",48.17,3.717,FALSE
"4281",24,"2011-11-25",41.83,3.689,TRUE
"4282",24,"2011-12-02",47.21,3.666,FALSE
"4283",24,"2011-12-09",42.3,3.627,FALSE
"4284",24,"2011-12-16",36,3.611,FALSE
"4285",24,"2011-12-23",36.93,3.587,FALSE
"4286",24,"2011-12-30",33.45,3.566,TRUE
"4287",24,"2012-01-06",32.86,3.585,FALSE
"4288",24,"2012-01-13",36.5,3.666,FALSE
"4289",24,"2012-01-20",25.73,3.705,FALSE
"4290",24,"2012-01-27",31.92,3.737,FALSE
"4291",24,"2012-02-03",38.61,3.796,FALSE
"4292",24,"2012-02-10",33.82,3.826,TRUE
"4293",24,"2012-02-17",33.92,3.874,FALSE
"4294",24,"2012-02-24",37.35,3.917,FALSE
"4295",24,"2012-03-02",35.36,3.983,FALSE
"4296",24,"2012-03-09",41.5,4.021,FALSE
"4297",24,"2012-03-16",48.68,4.021,FALSE
"4298",24,"2012-03-23",59.51,4.054,FALSE
"4299",24,"2012-03-30",47.28,4.098,FALSE
"4300",24,"2012-04-06",45.25,4.143,FALSE
"4301",24,"2012-04-13",48.65,4.187,FALSE
"4302",24,"2012-04-20",61.05,4.17,FALSE
"4303",24,"2012-04-27",49.26,4.163,FALSE
"4304",24,"2012-05-04",52.14,4.124,FALSE
"4305",24,"2012-05-11",58.7,4.055,FALSE
"4306",24,"2012-05-18",63.1,4.029,FALSE
"4307",24,"2012-05-25",65.79,3.979,FALSE
"4308",24,"2012-06-01",71.79,3.915,FALSE
"4309",24,"2012-06-08",59.93,3.871,FALSE
"4310",24,"2012-06-15",68.28,3.786,FALSE
"4311",24,"2012-06-22",72.29,3.722,FALSE
"4312",24,"2012-06-29",70.4,3.667,FALSE
"4313",24,"2012-07-06",77.18,3.646,FALSE
"4314",24,"2012-07-13",75.36,3.689,FALSE
"4315",24,"2012-07-20",76.42,3.732,FALSE
"4316",24,"2012-07-27",73.62,3.82,FALSE
"4317",24,"2012-08-03",73.26,3.819,FALSE
"4318",24,"2012-08-10",75.53,3.863,FALSE
"4319",24,"2012-08-17",72.87,3.963,FALSE
"4320",24,"2012-08-24",68.13,3.997,FALSE
"4321",24,"2012-08-31",71.18,4.026,FALSE
"4322",24,"2012-09-07",72.81,4.076,TRUE
"4323",24,"2012-09-14",64.28,4.088,FALSE
"4324",24,"2012-09-21",61.25,4.203,FALSE
"4325",24,"2012-09-28",58.86,4.158,FALSE
"4326",24,"2012-10-05",60.35,4.151,FALSE
"4327",24,"2012-10-12",51.64,4.186,FALSE
"4328",24,"2012-10-19",52.59,4.153,FALSE
"4329",24,"2012-10-26",55.16,4.071,FALSE
"4330",24,"2012-11-02",52.73,3.97,FALSE
"4331",24,"2012-11-09",38.21,3.947,FALSE
"4332",24,"2012-11-16",44,3.942,FALSE
"4333",24,"2012-11-23",35.83,3.978,TRUE
"4334",24,"2012-11-30",35.7,3.966,FALSE
"4335",24,"2012-12-07",38.41,3.92,FALSE
"4336",24,"2012-12-14",37.88,3.869,FALSE
"4337",24,"2012-12-21",38.07,3.816,FALSE
"4338",24,"2012-12-28",31.85,3.785,TRUE
"4339",24,"2013-01-04",25.19,3.794,FALSE
"4340",24,"2013-01-11",32.93,3.802,FALSE
"4341",24,"2013-01-18",34.96,3.798,FALSE
"4342",24,"2013-01-25",22.23,3.78,FALSE
"4343",24,"2013-02-01",30.77,3.806,FALSE
"4344",24,"2013-02-08",24.78,3.945,TRUE
"4345",24,"2013-02-15",30.83,4.006,FALSE
"4346",24,"2013-02-22",28.04,4.045,FALSE
"4347",24,"2013-03-01",36.25,4.079,FALSE
"4348",24,"2013-03-08",34,4.045,FALSE
"4349",24,"2013-03-15",38.82,4.029,FALSE
"4350",24,"2013-03-22",31.29,3.999,FALSE
"4351",24,"2013-03-29",39.04,3.983,FALSE
"4352",24,"2013-04-05",41.09,3.954,FALSE
"4353",24,"2013-04-12",49.38,3.914,FALSE
"4354",24,"2013-04-19",51.45,3.876,FALSE
"4355",24,"2013-04-26",48.5,3.806,FALSE
"4356",24,"2013-05-03",56.72,3.775,FALSE
"4357",24,"2013-05-10",58.63,3.762,FALSE
"4358",24,"2013-05-17",56.46,3.79,FALSE
"4359",24,"2013-05-24",64.66,3.793,FALSE
"4360",24,"2013-05-31",61.54,3.808,FALSE
"4361",24,"2013-06-07",66.29,3.792,FALSE
"4362",24,"2013-06-14",63.33,3.795,FALSE
"4363",24,"2013-06-21",66.47,3.793,FALSE
"4364",24,"2013-06-28",75.87,3.8,FALSE
"4365",24,"2013-07-05",76.41,3.778,FALSE
"4366",24,"2013-07-12",77.83,3.791,FALSE
"4367",24,"2013-07-19",80.11,3.913,FALSE
"4368",24,"2013-07-26",74.01,3.951,FALSE
"4369",25,"2010-02-05",21.1,2.784,FALSE
"4370",25,"2010-02-12",19.64,2.773,TRUE
"4371",25,"2010-02-19",24.16,2.745,FALSE
"4372",25,"2010-02-26",29.16,2.754,FALSE
"4373",25,"2010-03-05",29.45,2.777,FALSE
"4374",25,"2010-03-12",40.05,2.818,FALSE
"4375",25,"2010-03-19",45,2.844,FALSE
"4376",25,"2010-03-26",45.84,2.854,FALSE
"4377",25,"2010-04-02",47.2,2.85,FALSE
"4378",25,"2010-04-09",61.36,2.869,FALSE
"4379",25,"2010-04-16",52.16,2.899,FALSE
"4380",25,"2010-04-23",46.12,2.902,FALSE
"4381",25,"2010-04-30",50.97,2.921,FALSE
"4382",25,"2010-05-07",63.67,2.966,FALSE
"4383",25,"2010-05-14",50.27,2.982,FALSE
"4384",25,"2010-05-21",57.17,2.958,FALSE
"4385",25,"2010-05-28",69.31,2.899,FALSE
"4386",25,"2010-06-04",69.22,2.847,FALSE
"4387",25,"2010-06-11",63.68,2.809,FALSE
"4388",25,"2010-06-18",69.56,2.78,FALSE
"4389",25,"2010-06-25",72.17,2.808,FALSE
"4390",25,"2010-07-02",66.42,2.815,FALSE
"4391",25,"2010-07-09",75.24,2.793,FALSE
"4392",25,"2010-07-16",73.43,2.783,FALSE
"4393",25,"2010-07-23",75.37,2.771,FALSE
"4394",25,"2010-07-30",71.99,2.781,FALSE
"4395",25,"2010-08-06",71.79,2.784,FALSE
"4396",25,"2010-08-13",72.73,2.805,FALSE
"4397",25,"2010-08-20",71.81,2.779,FALSE
"4398",25,"2010-08-27",67.15,2.755,FALSE
"4399",25,"2010-09-03",71.17,2.715,FALSE
"4400",25,"2010-09-10",61.14,2.699,TRUE
"4401",25,"2010-09-17",60.13,2.706,FALSE
"4402",25,"2010-09-24",65.06,2.713,FALSE
"4403",25,"2010-10-01",57.56,2.707,FALSE
"4404",25,"2010-10-08",48.46,2.764,FALSE
"4405",25,"2010-10-15",54.09,2.868,FALSE
